Ground truth,Model Predictions
65.989998,13.41673469543457
65.5,13.434636116027832
65.93,13.384873390197754
65.870003,13.37031078338623
68.220001,13.518115043640137
67.529999,13.867219924926758
67.720001,13.978854179382324
67.07,13.953487396240234
67.629997,14.034144401550293
67.75,13.867064476013184
68.120003,13.957991600036621
67.809998,13.916472434997559
68.519997,13.81898307800293
67.699997,13.865340232849121
67.300003,14.023435592651367
68.18,13.88558292388916
68.58000200000001,13.966931343078613
68.589996,14.05810260772705
68.300003,14.01628589630127
69.720001,13.931159973144531
69.349998,14.320536613464355
70.75,14.355910301208496
71.08000200000001,14.512760162353516
71.360001,14.735313415527344
71.760002,14.650991439819336
72.110001,14.830410957336426
72.260002,14.93142032623291
72.309998,14.829964637756348
73.18,14.756240844726562
72.980003,14.975118637084961
73.099998,14.877687454223633
72.849998,14.905998229980469
71.529999,14.971603393554688
72.25,14.560355186462402
71.849998,14.70884895324707
72.139999,14.730815887451172
72.08000200000001,14.633461952209473
73.66999799999999,14.62258529663086
74.519997,15.047649383544922
74.980003,15.35509967803955
74.43,15.466019630432129
73.620003,15.520401000976562
74.050003,15.251211166381836
74.550003,15.152653694152832
74.279999,15.226578712463379
73.989998,15.111638069152832
74.309998,14.87116527557373
73.849998,15.044650077819824
73.68,15.170483589172363
73.400002,15.165356636047363
74.010002,15.049468040466309
74.449997,15.04902172088623
72.150002,15.138648986816406
71.989998,14.774452209472656
72.300003,14.844672203063965
71.43,14.855652809143066
71.769997,14.551575660705566
71.559998,14.563558578491211
72.110001,14.629111289978027
72.5,14.699238777160645
72.410004,14.89462661743164
72.769997,15.008553504943848
72.25,14.99410629272461
72.599998,14.897562026977539
73.510002,14.938249588012695
73.550003,15.079191207885742
74.809998,15.045490264892578
73.82,15.23311710357666
73.510002,15.194645881652832
74.059998,15.099682807922363
74.07,15.274971961975098
75.139999,15.177480697631836
74.5,15.182899475097656
73.989998,15.205973625183105
73.949997,15.170428276062012
74.370003,15.157587051391602
74.75,15.253592491149902
74.449997,15.278891563415527
74.739998,15.182635307312012
74.260002,15.253584861755371
74.190002,15.215317726135254
73.980003,15.273530006408691
73.800003,15.183448791503906
74.050003,15.040010452270508
73.75,15.078974723815918
74.199997,15.061944007873535
74.720001,15.1556978225708
75.129997,15.310359954833984
75.25,15.415666580200195
74.139999,15.476304054260254
75.41999799999999,15.301170349121094
75.010002,15.544747352600098
75.809998,15.448582649230957
77.150002,15.401914596557617
76.910004,15.66174602508545
77.029999,15.693501472473145
76.559998,15.7830228805542
75.620003,15.829257011413574
75.650002,15.516919136047363
74.760002,15.342879295349121
74.82,15.290912628173828
75.32,15.119535446166992
75.110001,15.158799171447754
75.019997,15.278851509094238
73.449997,15.303903579711914
72.769997,15.212651252746582
73.139999,15.026455879211426
73.760002,14.994505882263184
73.110001,15.015040397644043
72.480003,14.806233406066895
72.309998,14.876173973083496
72.480003,14.90318775177002
71.809998,14.837142944335938
71.309998,14.779566764831543
68.720001,14.603436470031738
68.029999,14.032811164855957
69.019997,13.888224601745605
69.0,14.108220100402832
68.889999,14.00770092010498
70.199997,13.99021053314209
69.910004,14.364242553710938
69.5,14.510619163513184
70.559998,14.533669471740723
70.83000200000001,14.770442962646484
72.019997,14.597017288208008
71.339996,14.697287559509277
72.120003,14.784509658813477
71.650002,14.793402671813965
71.589996,14.715265274047852
72.290001,14.692708015441895
72.150002,14.847457885742188
70.889999,14.640469551086426
68.940002,14.476147651672363
69.040001,14.07042407989502
68.75,14.132365226745605
69.199997,14.088449478149414
69.5,13.907425880432129
68.519997,14.017437934875488
69.0,14.065850257873535
68.650002,14.196788787841797
68.57,14.299012184143066
67.989998,14.253722190856934
68.190002,13.989048957824707
67.610001,13.957840919494629
68.230003,13.8736572265625
69.239998,13.921614646911621
68.800003,14.214681625366211
69.059998,14.128846168518066
68.400002,14.151307106018066
68.589996,14.19767951965332
68.57,14.179362297058105
68.360001,14.095891952514648
68.629997,13.98992919921875
68.300003,13.959085464477539
68.980003,13.955368995666504
69.209999,14.1539306640625
68.849998,14.204800605773926
69.199997,14.207942962646484
69.58000200000001,14.24281120300293
69.489998,14.271628379821777
69.790001,14.279879570007324
69.0,14.346394538879395
69.349998,14.244290351867676
69.889999,14.12032413482666
69.75,14.334988594055176
69.949997,14.326058387756348
70.489998,14.31320858001709
69.629997,14.434048652648926
70.769997,14.279216766357422
71.309998,14.524531364440918
71.230003,14.71678638458252
71.480003,14.609419822692871
71.400002,14.67463493347168
71.400002,14.63640022277832
71.389999,14.69616985321045
70.82,14.699743270874023
69.300003,14.510390281677246
68.760002,13.994681358337402
69.209999,14.032384872436523
70.260002,14.18148136138916
70.400002,14.328484535217285
70.440002,14.224831581115723
71.110001,14.498013496398926
71.660004,14.768109321594238
70.779999,14.79616641998291
71.739998,14.76478385925293
73.260002,14.71910285949707
73.720001,14.915986061096191
73.379997,15.03709888458252
73.32,15.155274391174316
73.029999,15.154021263122559
72.980003,15.011950492858887
73.599998,14.919631958007812
73.650002,15.01835823059082
73.220001,14.956652641296387
72.5,14.796197891235352
72.25,14.813276290893555
72.449997,14.82013988494873
72.989998,14.87783145904541
73.129997,14.9144287109375
74.279999,14.85310173034668
74.849998,15.0823335647583
74.769997,15.415741920471191
74.779999,15.483060836791992
74.83000200000001,15.516164779663086
75.43,15.441011428833008
76.019997,15.476286888122559
76.0,15.509947776794434
76.199997,15.53286075592041
76.389999,15.542401313781738
77.290001,15.554336547851562
78.120003,15.836104393005371
77.370003,16.031246185302734
77.790001,15.92280387878418
78.559998,15.932782173156738
78.470001,16.06061553955078
78.68,16.128711700439453
78.510002,16.098220825195312
77.160004,16.016393661499023
78.290001,15.67751693725586
77.970001,15.818949699401855
79.089996,15.966781616210938
78.029999,15.99010944366455
78.650002,15.858572959899902
79.040001,16.029706954956055
78.389999,16.27970314025879
77.720001,16.078929901123047
78.059998,15.866633415222168
78.459999,15.961219787597656
79.25,15.975508689880371
78.83000200000001,16.033964157104492
78.83000200000001,16.137704849243164
78.25,16.10852813720703
