Ground truth,Model Predictions,Linear Reg
816.1099849999999,214.0890350341797,797.8168334960938
828.719971,217.41195678710938,810.1431884765625
829.049988,222.25616455078125,828.1127319335938
837.3099980000001,222.62359619140625,829.4757690429688
836.73999,223.65255737304688,833.2926635742188
834.030029,223.70846557617188,833.5000610351562
844.3599849999999,223.88958740234375,834.1719360351562
841.659973,225.43435668945312,839.9022216796875
839.429993,224.4639892578125,836.3026733398438
841.7100220000001,223.5177001953125,832.7924194335938
831.0,224.01243591308594,834.6276245117188
834.090027,220.79367065429688,822.6876220703125
829.280029,221.5120849609375,825.3526000976562
822.960022,219.107177734375,816.431640625
812.950012,218.09991455078125,812.6951904296875
817.650024,215.18130493164062,801.8685913085938
817.6900019999999,216.7933349609375,807.8484497070312
810.320007,217.07876586914062,808.9072265625
818.98999,214.8699493408203,800.713623046875
838.090027,216.5152130126953,806.8167114257812
835.179993,222.767578125,830.0098266601562
822.590027,223.63467407226562,833.226318359375
818.3599849999999,220.0518035888672,819.9356689453125
776.320007,218.8756103515625,815.5726318359375
789.820007,205.61314392089844,766.3756103515625
785.409973,209.03475952148438,779.0680541992188
765.5599980000001,206.52816772460938,769.7698364257812
767.030029,200.1812744140625,746.2261352539062
755.049988,201.99484252929688,752.9535522460938
784.929993,201.00860595703125,749.2951049804688
787.75,210.62969970703125,784.9844970703125
771.880005,212.13343811035156,790.5625610351562
742.380005,204.87767028808594,763.6473388671875
739.01001,195.3860321044922,728.4381713867188
719.070007,194.72415161132812,725.9829711914062
743.23999,192.11328125,716.2979736328125
746.48999,196.8504180908203,733.8703002929688
756.400024,197.42733764648438,736.0103759765625
760.159973,202.7142333984375,755.6221313476562
780.0,203.4352569580078,758.2967529296875
785.330017,213.1436767578125,794.31005859375
780.119995,213.91500854492188,797.1713256835938
780.369995,212.8974151611328,793.3965454101562
766.77002,209.18228149414062,779.6152954101562
762.52002,205.97015380859375,767.6998901367188
750.570007,202.72201538085938,755.6510009765625
743.650024,198.78079223632812,741.031005859375
740.340027,194.80294799804688,726.2752685546875
759.3599849999999,194.921630859375,726.7155151367188
764.719971,200.17796325683594,746.2138061523438
770.419983,202.9679412841797,756.563232421875
767.330017,205.5709228515625,766.218994140625
768.659973,205.0712432861328,764.3654174804688
760.119995,207.557861328125,773.5894775390625
774.340027,204.95960998535156,763.9512939453125
768.820007,207.13754272460938,772.0303344726562
761.0,204.9628448486328,763.9633178710938
757.77002,202.07614135742188,753.255126953125
766.0,200.5520477294922,747.6015014648438
771.219971,203.81394958496094,759.7014770507812
770.599976,206.3697509765625,769.1822509765625
766.340027,204.82540893554688,763.4534912109375
760.590027,203.25390625,757.6240234375
771.400024,203.06784057617188,756.933837890625
772.130005,206.57009887695312,769.9254150390625
765.150024,206.57461547851562,769.942138671875
749.869995,203.6917724609375,759.248291015625
753.669983,199.0078125,741.8731689453125
757.179993,199.53762817382812,743.8385009765625
780.450012,201.81668090820312,752.2926635742188
795.98999,206.89967346191406,771.14794921875
796.919983,211.26548767089844,787.3428955078125
795.900024,213.78599548339844,796.6927490234375
799.02002,213.27581787109375,794.8002319335938
813.6400150000001,215.09280395507812,801.5403442382812
817.1400150000001,219.98660278320312,819.69384765625
809.719971,219.36102294921875,817.3732299804688
807.47998,214.97119140625,801.0892333984375
809.039978,214.54156494140625,799.4954833984375
808.330017,216.44422912597656,806.5534057617188
817.880005,216.61648559570312,807.1923828125
822.4400019999999,216.769775390625,807.7610473632812
836.52002,217.779052734375,811.5049438476562
839.150024,222.72462463378906,829.8505249023438
835.77002,224.37362670898438,835.9674682617188
830.380005,223.86309814453125,834.0736694335938
823.47998,220.8762969970703,822.994140625
832.349976,218.2548370361328,813.2698364257812
839.9500119999999,221.7879180908203,826.3757934570312
810.200012,222.72457885742188,829.850341796875
807.6400150000001,213.1161651611328,794.2080078125
812.5,213.21963500976562,794.591796875
819.710022,215.6167449951172,803.48388671875
821.3599849999999,218.33987426757812,813.5853271484375
827.460022,219.8777313232422,819.2899780273438
836.530029,220.72647094726562,822.4383544921875
836.3900150000001,223.53857421875,832.869873046875
842.7000119999999,225.60641479492188,840.5404663085938
844.1400150000001,225.71026611328125,840.9257202148438
845.070007,224.8004150390625,837.5506591796875
856.4400019999999,225.60653686523438,840.5409545898438
855.6099849999999,228.61448669433594,851.6989135742188
852.1900019999999,227.5081787109375,847.5950927734375
845.23999,227.7637939453125,848.5432739257812
848.6400150000001,223.50811767578125,832.7568969726562
845.0399779999999,225.55508422851562,840.35009765625
853.080017,224.79339599609375,837.5245971679688
848.909973,226.12884521484375,842.4784545898438
849.8800050000001,225.6285858154297,840.6227416992188
846.6099849999999,225.7786865234375,841.1795043945312
846.0200199999999,225.8052520751953,841.278076171875
850.5,225.10635375976562,838.6854858398438
853.0,226.31871032714844,843.1827392578125
852.4600220000001,227.26852416992188,846.7060546875
854.590027,227.1464385986328,846.253173828125
852.5300289999999,228.04518127441406,849.5870971679688
852.9699710000001,226.58218383789062,844.1600952148438
853.419983,226.87750244140625,845.2555541992188
852.3099980000001,226.38363647460938,843.423583984375
856.9699710000001,226.04505920410156,842.1676635742188
843.2000119999999,227.54547119140625,847.7333984375
848.0599980000001,224.35302734375,835.8910522460938
847.3800050000001,224.24383544921875,835.4860229492188
845.6099849999999,224.90655517578125,837.9443359375
846.820007,224.7142333984375,837.23095703125
856.0,223.8118896484375,833.8837280273438
874.320007,227.6415557861328,848.08984375
876.340027,232.964111328125,867.8338012695312
886.5399779999999,234.4844207763672,873.473388671875
891.51001,238.31332397460938,887.6766967773438
906.830017,240.08570861816406,894.2513427734375
909.2800289999999,243.15711975097656,905.6447143554688
898.2800289999999,245.7032928466797,915.0897216796875
894.8800050000001,240.25924682617188,894.8950805664062
907.0399779999999,238.46466064453125,888.238037109375
902.3599849999999,241.2064208984375,898.4086303710938
896.2299800000001,241.02528381347656,897.7366943359375
884.669983,237.63589477539062,885.1637573242188
901.98999,234.0135498046875,871.7266845703125
903.7800289999999,238.61619567871094,888.8001708984375
899.2000119999999,242.39024353027344,902.7999877929688
902.0599980000001,240.75198364257812,896.7228393554688
898.5300289999999,239.60549926757812,892.469970703125
907.409973,240.14447021484375,894.4692993164062
907.6199949999999,243.38929748535156,906.5059814453125
909.2899779999999,242.16958618164062,901.9814453125
918.3800050000001,242.51219177246094,903.2523193359375
924.98999,244.93101501464844,912.2249755859375
948.2299800000001,248.5257110595703,925.5594482421875
946.9400019999999,253.3792724609375,943.563720703125
941.0300289999999,253.49343872070312,943.9871826171875
937.5300289999999,251.94097900390625,938.2283935546875
934.150024,249.02517700195312,927.4122314453125
949.0399779999999,248.810791015625,926.616943359375
952.820007,252.58096313476562,940.6023559570312
948.9500119999999,252.99769592285156,942.1482543945312
947.6199949999999,252.8524627685547,941.6094970703125
961.349976,252.5745849609375,940.5787353515625
957.9699710000001,256.3092041015625,954.4322509765625
966.070007,256.3604736328125,954.6224365234375
944.76001,258.03985595703125,960.8521118164062
958.48999,251.34454345703125,936.015869140625
959.840027,254.682861328125,948.3993530273438
970.669983,256.48382568359375,955.0800170898438
971.5399779999999,258.72479248046875,963.3928833007812
980.349976,258.424072265625,962.27734375
993.3800050000001,261.3963928222656,973.3031616210938
995.7800289999999,265.9329528808594,990.1314697265625
996.7000119999999,267.0833740234375,994.3989868164062
994.6199949999999,267.5147399902344,995.9991455078125
995.9500119999999,264.7755126953125,985.8379516601562
1006.7299800000001,265.0155029296875,986.7282104492188
1011.340027,268.4019775390625,999.2903442382812
1003.0,268.12451171875,998.2610473632812
1010.070007,267.61895751953125,996.3857421875
1010.2700199999999,268.4637756347656,999.5195922851562
978.3099980000001,268.92950439453125,1001.2471923828125
964.909973,255.67010498046875,952.0615234375
980.7899779999999,249.31826782226562,928.4994506835938
976.4699710000001,258.74420166015625,963.4649047851562
964.169983,258.3685302734375,962.0713500976562
987.7100220000001,254.55624389648438,947.9296875
995.169983,265.56549072265625,988.7683715820312
992.590027,265.8951416015625,989.9912109375
1002.2299800000001,269.2691650390625,1002.5071411132812
1001.2999880000001,270.95611572265625,1008.764892578125
1003.73999,270.3435974121094,1006.4927368164062
993.9799800000001,268.332275390625,999.03173828125
976.7800289999999,265.34918212890625,987.9660034179688
990.330017,258.58673095703125,962.8807373046875
975.929993,260.84503173828125,971.2578735351562
968.0,259.04364013671875,964.5756225585938
953.659973,256.8937683105469,956.6007080078125
971.400024,252.6580810546875,940.888427734375
965.1400150000001,256.86785888671875,956.5045776367188
978.76001,257.5843200683594,959.1622924804688
996.4699710000001,261.85809326171875,975.0158081054688
994.1300050000001,266.2030944824219,991.1336059570312
1006.51001,266.90203857421875,993.726318359375
1000.6300050000001,270.82666015625,1008.28466796875
1001.8099980000001,269.40374755859375,1003.0064086914062
1010.0399779999999,268.8171691894531,1000.8305053710938
1024.449951,271.75390625,1011.7243041992188
1026.869995,271.9368896484375,1012.403076171875
1028.699951,274.02545166015625,1020.1505737304688
1025.670044,274.5694580078125,1022.1685791015625
1038.949951,271.50347900390625,1010.7953491210938
1039.869995,278.0970153808594,1035.25390625
1052.800049,278.4195556640625,1036.450439453125
1046.0,280.2923583984375,1043.397705078125
1020.0399779999999,280.8608093261719,1045.50634765625
987.7800289999999,269.5062561035156,1003.3866577148438
996.1900019999999,262.1042785644531,975.9290771484375
995.8900150000001,263.8131103515625,982.2679443359375
986.919983,261.8670959472656,975.0492553710938
