Ground truth,Model Predictions,Linear Reg
135.050003,129.0591278076172,134.65106201171875
135.919998,129.36241149902344,134.96902465820312
134.720001,130.0595245361328,135.69989013671875
136.619995,129.121826171875,134.716796875
135.520004,131.0875244140625,136.77764892578125
133.53999299999998,129.76951599121094,135.39584350585938
133.03999299999998,127.8884506225586,133.42373657226562
132.300003,127.70928192138672,133.23587036132812
130.46000700000002,127.14678192138672,132.64614868164062
130.259995,125.37651824951172,130.79019165039062
127.559998,125.57025909423828,130.99331665039062
128.279999,122.88756561279297,128.18075561523438
126.239998,123.66951751708984,129.00057983398438
126.25,121.30888366699219,126.52566528320312
125.290001,122.28826141357422,127.55245208740234
125.709999,120.6423568725586,125.82687377929688
125.220001,121.54595184326172,126.77420806884766
125.25,120.446044921875,125.62105560302734
125.25,120.44795989990234,125.6230697631836
126.279999,120.20506286621094,125.368408203125
125.790001,121.38976287841797,126.61045837402344
125.16999799999999,120.73107147216797,125.91988372802734
123.940002,120.14675903320312,125.30728912353516
123.83000200000001,118.81596374511719,123.91207122802734
124.849998,119.08718872070312,124.19642639160156
123.599998,119.81853485107422,124.96317291259766
118.949997,118.62792205810547,123.71492767333984
117.220001,114.29615783691406,119.17347717285156
116.290001,112.98758697509766,117.80156707763672
118.480003,112.51451873779297,117.30559539794922
118.730003,114.68428802490234,119.58039855957031
117.400002,114.58724975585938,119.4786605834961
115.599998,113.35340881347656,118.18509674072266
117.239998,111.80160522460938,116.55817413330078
116.07,112.96678924560547,117.7797622680664
116.940002,111.56029510498047,116.30518341064453
118.25,112.5679702758789,117.36163330078125
121.620003,113.28479766845703,118.1131591796875
121.870003,116.33625030517578,121.31232452392578
122.489998,116.55384063720703,121.54045104980469
123.550003,117.46312713623047,122.4937515258789
123.889999,117.99508666992188,123.05146026611328
123.309998,117.85875701904297,122.90853118896484
122.33000200000001,117.8117446899414,122.85924530029297
123.099998,117.00733184814453,122.0158920288086
121.720001,117.84734344482422,122.89656066894531
120.900002,116.5387191772461,121.52459716796875
121.599998,116.06774139404297,121.03081512451172
122.690002,117.00273132324219,122.01107025146484
121.410004,117.9073257446289,122.9594497680664
123.83000200000001,116.85194396972656,121.85298156738281
123.269997,118.692626953125,123.78276062011719
