Ground truth,Model Predictions
64.389999,66.30459594726562
65.75,65.29781341552734
66.370003,65.99024200439453
65.779999,66.41039276123047
66.980003,66.06681060791016
67.050003,66.85181427001953
67.650002,66.98880004882812
67.940002,67.44452667236328
68.290001,67.72554016113281
67.389999,68.0353012084961
67.879997,67.49652862548828
68.050003,67.8095474243164
68.66999799999999,67.9576187133789
68.139999,68.41809844970703
68.440002,68.13037109375
67.33000200000001,68.33434295654297
67.029999,67.59904479980469
69.360001,67.3135986328125
69.32,68.8442153930664
71.16999799999998,68.97557067871094
71.720001,70.36337280273438
71.860001,70.96292114257812
71.410004,71.22847747802734
70.610001,71.01602935791016
70.269997,70.48262786865234
69.699997,70.20420837402344
70.050003,69.76774597167969
69.300003,69.95606231689453
70.449997,69.4216537475586
70.190002,70.159912109375
71.480003,70.0238037109375
72.019997,70.9367904663086
72.720001,71.42552947998047
71.07,72.03235626220703
69.940002,70.96775817871094
68.620003,70.1084976196289
69.93,69.06753540039062
70.910004,69.8018569946289
72.25,70.5076904296875
70.699997,71.54833221435547
80.190002,70.5977783203125
74.379997,77.58883666992188
73.110001,73.9041519165039
74.489998,72.97464752197266
74.389999,73.88846588134766
74.5,73.88394927978516
74.470001,74.02457427978516
76.940002,74.05445861816406
79.019997,75.93535614013672
79.139999,77.73127746582031
79.879997,78.1248550415039
82.220001,78.83321380615234
83.550003,80.8402099609375
82.139999,82.18761444091797
82.540001,81.3523178100586
82.440002,81.7941665649414
81.900002,81.83609771728516
81.760002,81.51399993896484
82.33000200000002,81.44054412841797
82.519997,81.8988037109375
81.25,82.1015853881836
82.129997,81.15480041503906
80.769997,81.7797622680664
80.949997,80.70551300048828
81.199997,80.76703643798828
81.269997,80.91020965576172
81.800003,80.9460678100586
82.25,81.3573226928711
82.699997,81.7420425415039
82.690002,82.14045715332031
83.129997,82.18598937988281
84.360001,82.58289337158203
84.160004,83.61670684814453
83.629997,83.58370208740234
83.360001,83.2461929321289
83.889999,83.06024169921875
83.599998,83.48983001708984
82.550003,83.29730987548828
81.760002,82.4787368774414
80.120003,81.7996597290039
79.900002,80.42937469482422
80.220001,80.08202362060547
79.620003,80.17401885986328
80.599998,79.62211608886719
81.08000200000002,80.2779541015625
81.959999,80.6404800415039
82.230003,81.34105682373047
82.949997,81.61071014404297
82.300003,82.2396240234375
81.260002,81.81359100341797
81.160004,81.03446197509766
82.099998,80.92047882080078
82.010002,81.62841796875
82.589996,81.6126937866211
82.620003,82.1023178100586
82.870003,82.18109893798828
82.239998,82.4126205444336
80.839996,81.94937896728516
78.41999799999998,80.82855987548828
78.959999,78.85619354248047
77.93,79.04039764404297
78.870003,78.13690185546875
81.58000200000002,78.69469451904297
81.040001,80.74891662597656
81.160004,80.46744537353516
81.980003,80.61261749267578
81.519997,81.28063201904297
83.68,80.98643493652344
82.18,82.72571563720703
81.610001,81.71428680419922
81.33000200000002,81.3090591430664
80.809998,81.09416961669922
81.0,80.67516326904297
80.809998,80.7618637084961
73.209999,80.59085845947266
74.980003,74.81828308105469
75.599998,75.53208923339844
74.730003,75.7372055053711
76.07,74.94278717041016
78.059998,75.771728515625
77.720001,77.2549819946289
77.790001,77.11565399169922
79.529999,77.20868682861328
79.650002,78.5566177368164
79.18,78.7744369506836
78.639999,78.56092071533203
80.0,78.2089614868164
80.410004,79.2657470703125
80.980003,79.70352935791016
81.050003,80.25873565673828
81.32,80.4155502319336
81.33000200000002,80.70874786376953
80.550003,80.79532623291016
80.610001,80.2306900024414
80.5,80.25907897949219
82.709999,80.17255401611328
83.480003,81.9115982055664
82.93,82.66368865966797
81.459999,82.3738784790039
82.279999,81.2780990600586
82.660004,81.87067413330078
80.41999799999998,82.18376922607422
79.120003,80.46822357177734
78.269997,79.36090087890625
78.650002,78.54633331298828
78.440002,78.66959381103516
78.709999,78.40094757080078
78.16999799999998,78.50409698486328
79.160004,78.03361511230469
79.599998,78.71717071533203
79.879997,79.0589828491211
79.449997,79.29485321044922
80.620003,79.00531768798828
80.900002,79.9198226928711
81.489998,80.2309341430664
79.879997,80.77648162841797
79.980003,79.62113189697266
79.980003,79.66303253173828
79.849998,79.65210723876953
80.790001,79.54344177246094
79.730003,80.2597427368164
79.900002,79.48959350585938
79.91999799999998,79.59244537353516
81.510002,79.58592987060547
81.809998,80.8078842163086
81.540001,81.13103485107422
82.709999,81.01361846923828
82.68,81.98224639892578
84.110001,82.0648422241211
84.889999,83.28406524658203
84.5,84.04720306396484
84.489998,83.89498901367188
85.279999,83.98662567138672
78.68,84.6971664428711
80.25,79.59587097167969
81.25,80.46427154541016
81.75,81.0992202758789
83.07,81.46280670166016
82.089996,82.51860046386719
81.290001,81.81546020507812
81.379997,81.15968322753906
80.360001,81.14643096923828
80.639999,80.28919219970703
81.25,80.38394165039062
80.599998,80.85486602783203
80.459999,80.37737274169922
80.339996,80.23837280273438
80.230003,80.10511016845703
80.120003,79.96697235107422
80.120003,79.8422622680664
79.959999,79.81208801269531
80.790001,79.66413116455078
81.160004,80.2897720336914
81.08000200000002,80.6180648803711
81.360001,80.60065460205078
81.980003,80.84908294677734
82.08000200000002,81.37444305419922
82.290001,81.52262878417969
82.089996,81.74722290039062
81.139999,81.64714813232422
80.82,80.9332275390625
81.160004,80.65018463134766
81.66999799999998,80.86609649658203
82.019997,81.25430297851562
83.650002,81.55918884277344
83.760002,82.89212799072266
84.449997,83.10316467285156
83.910004,83.7498550415039
84.370003,83.41899871826172
82.75,83.832275390625
83.440002,82.61048126220703
84.41999799999998,83.12435150146484
86.089996,83.92339324951172
86.0,85.3472671508789
86.0,85.43021392822266
84.68,85.52916717529297
86.040001,84.53072357177734
85.459999,85.5940170288086
85.050003,85.17955017089844
84.720001,84.86711883544922
85.410004,84.60950469970703
86.199997,85.14781188964844
86.349998,85.80708312988281
87.709999,85.97510528564453
87.889999,87.12663269042969
88.300003,87.37332916259766
88.449997,87.81293487548828
88.099998,88.01786041259766
89.0,87.80733489990234
90.0,88.59662628173828
89.93,89.51007843017578
91.260002,89.56998443603516
92.0,90.76531219482422
92.449997,91.508056640625
92.459999,92.01216125488281
93.660004,92.13726043701172
96.25,93.2382583618164
96.370003,95.56949615478516
97.779999,95.86819458007812
98.980003,97.25496673583984
98.830002,98.44867706298828
98.629997,98.4616470336914
98.989998,98.3861312866211
98.239998,98.75183868408203
97.589996,98.12540435791016
98.839996,97.5736312866211
97.449997,98.64109802246094
98.989998,97.43116760253906
98.139999,98.76143646240234
97.330002,98.02925109863281
98.220001,97.32992553710938
96.040001,98.07418823242188
97.459999,96.17328643798828
99.239998,97.34581756591797
99.379997,98.88258361816406
98.379997,99.06307220458984
98.010002,98.25376892089844
99.620003,97.94857025146484
98.760002,99.34119415283203
99.019997,98.60984802246094
99.330002,98.86058807373047
97.849998,99.1388931274414
96.300003,97.85397338867188
95.690002,96.48270416259766
94.309998,95.86952209472656
95.07,94.59102630615234
96.199997,95.12264251708984
97.75,96.03595733642578
97.449997,97.39242553710938
98.230003,97.20661163330078
98.25,97.94474029541016
98.0,98.01563262939453
99.220001,97.84161376953125
101.029999,98.93071746826172
102.919998,100.57259368896484
105.0,102.35112762451172
107.790001,104.35514831542969
107.589996,107.05242156982422
106.669998,107.02347564697266
106.220001,106.34275817871094
105.970001,106.01600646972656
106.760002,105.80564880371094
107.0,106.52755737304688
106.559998,106.7453384399414
106.980003,106.35853576660156
106.480003,106.76016998291016
106.75,106.29857635498047
103.120003,106.55232238769531
102.75,103.2302017211914
102.690002,102.85655975341797
103.629997,102.68921661376953
105.989998,103.45687103271484
107.040001,105.57622528076172
106.959999,106.57030487060547
105.809998,106.5801773071289
104.93,105.60247802734375
107.089996,104.83331298828125
107.110001,106.79580688476562
106.5,106.79965209960938
107.610001,106.28374481201172
105.480003,107.33518981933594
102.809998,105.37857055664062
102.279999,102.96404266357422
101.349998,102.40729522705078
102.470001,101.4524154663086
101.720001,102.35586547851562
103.940002,101.62691497802734
104.120003,103.60311126708984
103.480003,103.7760238647461
100.809998,103.249755859375
100.379997,100.8834457397461
100.510002,100.4566421508789
99.480003,100.48123931884766
99.690002,99.50638580322266
100.309998,99.63683319091797
100.82,100.13970184326172
100.739998,100.58242797851562
102.169998,100.52845001220703
103.769997,101.82491302490234
103.650002,103.30449676513672
103.809998,103.27349853515625
104.860001,103.50040435791016
105.440002,104.50213623046875
107.0,105.07489776611328
107.910004,106.56330108642578
107.860001,107.46521759033203
103.870003,107.5006332397461
104.529999,103.91545867919922
103.980003,104.51962280273438
104.0,103.9294204711914
104.370003,103.89566802978516
104.169998,104.19458770751953
103.849998,103.99314880371094
104.860001,103.6976089477539
104.059998,104.60528564453125
102.830002,103.87567901611328
103.57,102.77471923828125
102.690002,103.41761016845703
101.519997,102.58849334716797
100.349998,101.51921844482422
103.129997,100.42757415771484
104.510002,102.8370132446289
104.940002,104.0718002319336
103.639999,104.52750396728516
106.169998,103.4267349243164
107.07,105.7731704711914
106.57,106.6224365234375
106.730003,106.24115753173828
107.099998,106.46112060546875
106.43,106.8309097290039
106.82,106.23578643798828
108.449997,106.61268615722656
109.089996,108.11615753173828
109.629997,108.72468566894531
107.989998,109.28437042236328
108.790001,107.81256866455078
108.489998,108.59768676757812
109.239998,108.29991912841797
106.760002,109.00508880615234
108.239998,106.7054672241211
108.220001,108.08356475830078
111.449997,108.01226043701172
111.18,111.0320053100586
110.940002,110.78565216064453
110.959999,110.66070556640625
110.760002,110.73693084716797
113.43,110.57099151611328
116.080002,113.10237884521484
115.010002,115.6100082397461
115.059998,114.6486587524414
116.040001,114.84127044677734
116.559998,115.82128143310547
115.800003,116.33077239990234
116.779999,115.64424896240234
117.300003,116.63304138183594
116.849998,117.11934661865234
117.279999,116.71066284179688
117.239998,117.16313934326172
115.989998,117.12346649169922
116.150002,115.94367218017578
119.440002,116.12113189697266
118.290001,119.2390365600586
116.43,118.06693267822266
115.589996,116.3985824584961
116.32,115.644287109375
115.190002,116.30298614501953
115.830002,115.16179656982422
115.160004,115.77608489990234
116.57,115.09178924560547
117.970001,116.43922424316406
120.610001,117.74305725097656
122.860001,120.28807830810547
122.900002,122.47283935546875
123.32,122.58503723144531
123.419998,123.1348648071289
122.68,123.30486297607422
122.75,122.64957427978516
120.739998,122.77225494384766
121.949997,120.82910919189453
120.480003,122.03749084472656
121.400002,120.53095245361328
122.919998,121.44721984863281
123.849998,122.84998321533203
122.980003,123.71583557128906
