Ground truth,Model Predictions
4.7330000000000005,6.19297981262207
2.803,3.0431056022644043
2.431,2.1185481548309326
2.508,2.63740611076355
4.192,5.501340866088867
7.286999999999999,9.197747230529785
11.113,12.3301362991333
13.418,14.071985244750977
14.531,14.432866096496582
13.751,14.038731575012207
11.677,12.33809757232666
9.122,9.732187271118164
4.973,6.267386436462402
3.14,3.3410279750823975
2.3760000000000003,2.2575435638427734
2.54,2.5225210189819336
3.884,4.581057548522949
7.486999999999999,8.30508804321289
11.169,11.599152565002441
13.164,13.63536548614502
14.512,14.989422798156738
13.304,14.710029602050781
11.478,12.85820484161377
8.91,10.029644966125488
4.593,6.319201469421387
3.785,3.3684935569763184
1.786,2.2678709030151367
2.228,2.784174680709839
4.078,5.082344055175781
7.540999999999999,8.507922172546387
10.975,11.40044116973877
13.41,13.821647644042969
14.645,15.33830738067627
13.953,15.187914848327637
11.71,13.653629302978516
8.535,10.629049301147461
4.783,6.20252799987793
2.858,3.142164707183838
1.281,2.2158074378967285
1.9409999999999998,2.5574495792388916
4.698,5.008594512939453
7.622000000000001,8.76809024810791
11.095,12.146605491638184
12.829,14.790142059326172
14.692,15.818207740783691
13.889,15.360743522644043
11.514,13.198485374450684
9.763,10.2445707321167
5.745,6.69075870513916
3.457,3.5702638626098633
2.522,2.338581085205078
2.9819999999999998,2.6827244758605957
4.617,4.601133346557617
8.58,8.27514362335205
11.186,11.976266860961914
12.984000000000002,14.529366493225098
13.925999999999998,15.712994575500488
13.547,15.007819175720215
11.140999999999998,12.894083976745605
8.443999999999999,10.016779899597168
5.186,6.1003570556640625
2.214,3.1518678665161133
2.76,2.248806953430176
2.226,2.735231876373291
4.372,4.997695446014404
7.750999999999999,8.472246170043945
10.53,11.929423332214355
13.495999999999999,14.2683687210083
14.019,15.564600944519043
13.021,15.064616203308105
10.948,12.917265892028809
8.087,9.973573684692383
5.36,5.975632667541504
3.381,3.028838634490967
1.821,2.3200032711029053
2.481,2.607642650604248
4.312,5.019744873046875
6.826999999999999,8.657408714294434
9.885,11.834978103637695
12.610999999999999,14.147467613220215
13.953,14.832291603088379
13.203,14.167492866516113
11.056,12.69017219543457
8.198,10.128193855285645
5.2360000000000015,6.704623222351074
3.515,3.5798802375793457
2.739,2.390739917755127
2.2840000000000003,2.770873546600342
4.834,5.060622692108154
8.25,8.558485984802246
10.850999999999999,11.499722480773926
12.956,13.64987564086914
13.677,15.041632652282715
13.22,14.678877830505371
11.148,12.854268074035645
8.809999999999997,10.3702974319458
5.99,6.353038787841797
2.444,3.4877007007598877
2.015,2.52584171295166
2.611,2.8197453022003174
5.023,5.137659549713135
8.542,8.854958534240723
11.456,12.047184944152832
13.142,14.425337791442871
13.827,15.42282772064209
13.217,14.503927230834961
11.079999999999998,12.469489097595215
8.834,9.554787635803223
5.912000000000001,6.084202289581299
3.365,3.5714240074157715
2.077,2.5478403568267822
2.632,3.080883502960205
3.494,5.222115516662598
7.76,8.429924011230469
11.062,11.89755916595459
13.271999999999998,14.105948448181152
14.203,15.47011947631836
13.765,15.13276195526123
11.892,13.04299259185791
8.712,10.30888843536377
5.027,6.042609691619873
1.634,3.392082691192627
0.4040000000000004,2.3975307941436768
2.137,2.5855650901794434
4.489,4.8558478355407715
7.486999999999999,8.422783851623535
10.515999999999998,12.006814002990723
13.017,14.751688957214355
13.967,15.857569694519043
13.656,15.188202857971191
11.409,13.111741065979004
8.475,10.321681022644043
5.707000000000002,6.47691535949707
2.894,3.6627397537231445
0.685,2.538562297821045
1.7690000000000001,2.632730484008789
4.485,4.637702941894531
7.322999999999999,8.149599075317383
10.739,11.726418495178223
12.86,14.836588859558105
13.928,16.35401725769043
13.188,15.745418548583984
11.027999999999999,13.505522727966309
8.283,10.103906631469727
4.792,6.2461256980896
1.6230000000000002,3.479471445083618
3.0340000000000003,2.488659143447876
3.253,3.1249356269836426
4.682,5.419564247131348
7.930999999999999,9.415328025817871
11.081,12.669127464294434
12.794,14.48282241821289
13.765,14.948424339294434
13.294,14.313374519348145
11.23,12.684646606445312
8.235,10.024280548095703
5.392,6.31913948059082
2.651,3.6547770500183105
1.551,2.5058467388153076
2.506,3.022596597671509
4.651,5.316676139831543
7.515,8.72385025024414
10.956,12.131155967712402
13.365,14.648116111755371
14.162,15.7505521774292
13.434,15.050825119018555
11.37,13.270628929138184
8.795,10.118145942687988
5.232,6.173887252807617
2.266,3.6255886554718018
2.975,2.580641269683838
2.152,2.977477550506592
4.039,5.308538913726807
7.313999999999999,8.726728439331055
10.917,12.119904518127441
13.214,14.447375297546387
14.22,15.665059089660645
13.58,15.504855155944824
11.797,13.55821704864502
9.136,10.644368171691895
6.144,6.602792263031006
2.6460000000000004,3.871053695678711
2.932,2.7232742309570312
2.274,2.957131862640381
4.421,5.174269676208496
7.914,8.648130416870117
10.898,12.055953025817871
12.853,14.45338249206543
14.602,15.371170997619629
13.532,15.252166748046875
11.527,13.3013277053833
8.506,10.385894775390625
5.8950000000000005,6.744777679443359
4.152,3.6931991577148438
2.482,2.668489694595337
2.6639999999999997,3.0567405223846436
4.4540000000000015,5.431280136108398
8.258,8.953497886657715
10.495,11.903668403625488
13.302999999999999,14.131844520568848
14.223,15.443575859069824
13.505999999999998,15.23207950592041
11.763,13.41882610321045
9.212,10.40432071685791
6.939,6.642573833465576
3.937,3.9944815635681152
1.834,2.7261433601379395
2.039,2.825331926345825
4.538,4.847514629364014
8.183,8.404328346252441
11.308,11.846118927001953
13.162,14.611281394958496
14.514,16.126039505004883
13.744000000000002,15.60151195526123
11.669,13.515461921691895
9.448,10.47679615020752
5.192,6.618744850158691
3.344,3.702181339263916
2.115,2.4668874740600586
3.864,2.805375576019287
4.3740000000000006,5.386301040649414
7.9209999999999985,9.175686836242676
11.295,12.356407165527344
13.537,14.493727684020996
14.337,15.326131820678711
14.01,14.847922325134277
12.247,13.22008228302002
9.006,10.466792106628418
5.773,6.544942855834961
2.7060000000000004,3.5650343894958496
2.082,2.351612091064453
2.1340000000000003,2.7348053455352783
4.6560000000000015,5.108667850494385
7.879,8.71057415008545
11.339,12.137494087219238
13.652999999999999,14.719649314880371
14.599,15.845597267150879
13.484000000000002,15.545308113098145
11.952,13.51827335357666
8.809999999999997,10.257320404052734
5.6,6.187346458435059
2.228,3.389453887939453
1.4469999999999998,2.3813624382019043
1.736,2.865957736968994
4.6850000000000005,5.190275192260742
8.34,8.81276798248291
10.787999999999998,12.384652137756348
13.08,14.985363960266113
14.29,15.970961570739746
13.932,15.47606372833252
11.710999999999999,13.532557487487793
9.096,10.3132905960083
5.113,6.488121032714844
3.1630000000000003,3.6182174682617188
1.652,2.4916884899139404
2.35,2.7808189392089844
4.922,5.3231425285339355
7.845999999999999,9.047490119934082
11.198,12.369668006896973
13.055,14.809085845947266
14.285,15.889588356018066
13.821,15.397286415100098
11.957999999999998,13.273431777954102
9.24,10.327881813049316
5.372000000000001,6.656303405761719
2.627,3.7013721466064453
2.013,2.4851491451263428
3.195,2.823636531829834
4.704,5.098356246948242
7.4620000000000015,8.908530235290527
11.005999999999998,12.385808944702148
13.405,14.771903038024902
14.287,15.83751392364502
13.755,15.316146850585938
11.486999999999998,13.31328296661377
9.234,10.59924030303955
5.819,6.693892478942871
3.846,3.488865375518799
2.685,2.4731736183166504
3.069,2.884195566177368
4.221,5.270477771759033
8.231,8.711594581604004
11.306,11.784574508666992
13.306,14.11780071258545
14.122,15.251289367675781
13.815,15.008874893188477
12.110999999999999,13.15969181060791
9.12,10.275635719299316
5.809,6.588223457336426
3.407,3.6062917709350586
1.5330000000000001,2.472417116165161
2.259,2.807598114013672
4.256,4.836569786071777
7.635999999999999,8.361048698425293
10.745999999999999,11.672430992126465
13.157,14.491705894470215
14.144,16.10309600830078
13.401,15.566466331481934
11.319,13.7467622756958
8.584999999999999,10.604110717773438
4.614,6.3332319259643555
2.665,3.3270275592803955
1.8559999999999999,2.4230093955993652
2.617,3.0001397132873535
4.748,5.781935691833496
8.199,9.540915489196777
10.69,12.72491455078125
13.130999999999998,14.908803939819336
14.319,15.648338317871094
13.481,14.96770191192627
11.687,13.083893775939941
8.946,10.329924583435059
5.093,6.624051570892334
2.194,3.611250877380371
2.286,2.4380123615264893
2.928,2.890777587890625
5.2970000000000015,5.491010665893555
8.039,9.3838529586792
11.056,12.664295196533203
13.384,15.018406867980957
14.642,15.758646965026855
14.151,14.992325782775879
12.075,13.223736763000488
9.273,10.505760192871094
6.348,6.881683349609375
2.9960000000000004,3.976661205291748
2.0170000000000003,2.7184460163116455
3.728,3.1745975017547607
6.6080000000000005,5.608951568603516
8.899,9.270408630371094
11.017,12.650164604187012
13.796,15.012384414672852
14.742,15.740467071533203
14.094,14.737295150756836
12.093,12.96337604522705
9.173,10.395699501037598
6.4460000000000015,6.851598739624023
3.344,4.327792167663574
2.303,2.9765446186065674
2.737,3.116115093231201
4.924,5.2866058349609375
7.767999999999999,8.673855781555176
10.802999999999999,12.095621109008789
13.23,14.67032527923584
14.238,15.845803260803223
13.245,15.462767601013184
11.449000000000002,13.434609413146973
9.229,10.46921443939209
5.526,6.733965873718262
2.5380000000000003,3.688358783721924
1.755,2.596724033355713
2.052,2.9688282012939453
4.63,5.344648838043213
7.5589999999999975,8.904791831970215
11.095999999999998,12.33131217956543
13.327,14.960978507995605
14.140999999999998,16.18442726135254
13.807,15.666353225708008
