Ground truth,Model Predictions,Linear Reg
9.488,14.142922401428223,10.192667007446289
5.86,12.578995704650879,7.5901641845703125
3.766,10.764322280883789,4.570398330688477
2.49,9.5748291015625,2.5909852981567383
3.29,9.51239013671875,2.487081527709961
5.527,10.82032585144043,4.663593292236328
8.161,12.759521484375,7.890573501586914
11.2,14.434810638427734,10.67839241027832
13.587,15.80113410949707,12.952066421508789
14.569,16.466270446777344,14.058906555175781
13.731,16.275880813598633,13.742082595825195
12.133,15.418399810791016,12.315164566040039
9.152999999999999,14.195755958557129,10.280586242675781
5.9689999999999985,12.51630973815918,7.485849380493164
3.3819999999999997,10.771799087524414,4.582841873168945
2.71,9.469930648803711,2.4164257049560547
2.905,9.522876739501953,2.5045318603515625
5.396,10.706071853637695,4.4734649658203125
8.458,12.726227760314941,7.835170745849609
11.632,14.540895462036133,10.854925155639648
13.194,15.921051025390625,13.151617050170898
14.331,16.53499984741211,14.17327880859375
13.821,16.214468002319336,13.639886856079102
12.053999999999998,15.374771118164062,12.242563247680664
9.809,14.092550277709961,10.108842849731445
6.176,12.585905075073242,7.601661682128906
3.915,10.817928314208984,4.659603118896484
2.353,9.665386199951172,2.741680145263672
3.245,9.509918212890625,2.482968330383301
6.117000000000001,10.730175018310547,4.513574600219727
8.455,12.782581329345703,7.928947448730469
11.068,14.513410568237305,10.809188842773438
13.204,15.768000602722168,12.896928787231445
14.026,16.3671932220459,13.894035339355469
13.524,16.18624496459961,13.59292221069336
11.62,15.347626686096191,12.197393417358398
9.453,14.038455963134766,10.01882553100586
5.891,12.460620880126953,7.393178939819336
3.24,10.773204803466797,4.585180282592773
1.966,9.519902229309082,2.499582290649414
2.45,9.421102523803711,2.335171699523926
5.131,10.516620635986328,4.158203125
8.575999999999999,12.606779098510742,7.6363983154296875
11.354,14.456335067749023,10.714210510253906
13.475,15.822606086730957,12.987796783447266
14.218,16.46218490600586,14.052108764648438
13.804,16.2513427734375,13.701250076293945
12.048,15.37462043762207,12.242313385009766
9.488999999999999,14.126442909240723,10.165243148803711
6.42,12.541996002197266,7.528593063354492
4.21,10.83359146118164,4.6856689453125
2.8360000000000003,9.735164642333984,2.8577957153320312
3.735,9.635854721069336,2.692537307739258
5.272,10.878538131713867,4.760463714599609
8.603,12.62934398651123,7.673948287963867
11.206,14.418954849243164,10.652006149291992
13.513,15.783053398132324,12.921977996826172
14.395,16.44813346862793,14.028726577758789
13.658,16.269458770751953,13.731395721435547
12.277,15.428388595581055,12.331787109375
9.347999999999999,14.205909729003906,10.297481536865234
6.0470000000000015,12.54442310333252,7.532632827758789
3.5210000000000004,10.81431770324707,4.653594970703125
2.967,9.496526718139648,2.460683822631836
2.867,9.646247863769531,2.7098312377929688
5.001,10.681270599365234,4.432193756103516
8.338999999999999,12.600384712219238,7.625757217407227
11.210999999999999,14.465417861938477,10.729324340820312
13.099,15.863980293273926,13.056648254394531
14.139,16.555862426757812,14.207996368408203
13.879,16.255205154418945,13.707677841186523
12.139,15.381546020507812,12.253837585449219
9.388,14.204444885253906,10.2950439453125
6.295,12.624375343322754,7.665679931640625
3.867,10.85976505279541,4.729223251342773
1.882,9.634434700012207,2.690174102783203
2.609,9.385869979858398,2.2765417098999023
5.287000000000001,10.45541000366211,4.056343078613281
8.337,12.516605377197266,7.48634147644043
11.155,14.359950065612793,10.553817749023438
13.501,15.746943473815918,12.861888885498047
14.231,16.44322967529297,14.020565032958984
14.171,16.228044509887695,13.662479400634766
11.901,15.475866317749023,12.41079330444336
9.346,14.187971115112305,10.267631530761719
5.7970000000000015,12.51379108428955,7.481658935546875
3.778,10.693589210510254,4.452693939208984
3.0380000000000003,9.558467864990234,2.5637588500976562
3.898,9.67438793182373,2.7566585540771484
5.82,11.013869285583496,4.985666275024414
8.937999999999997,12.899654388427734,8.12376594543457
11.768999999999998,14.626130104064941,10.996763229370117
13.824000000000002,15.990159034729004,13.266618728637695
14.435,16.567195892333984,14.226856231689453
13.869000000000002,16.273193359375,13.737611770629883
12.125,15.31165599822998,12.137535095214844
9.609,14.017037391662598,9.983182907104492
6.222,12.447031021118164,7.370563507080078
3.832,10.795089721679688,4.621599197387695
2.261,9.620756149291992,2.6674118041992188
2.582,9.477733612060547,2.429409980773926
5.19,10.51614761352539,4.157415390014648
8.386000000000001,12.588699340820312,7.606311798095703
11.198,14.453084945678711,10.70880126953125
13.382,15.852323532104492,13.037248611450195
14.288,16.49910545349121,14.113548278808594
14.015999999999998,16.25446319580078,13.706441879272461
11.744000000000002,15.454556465148926,12.37533187866211
9.097999999999999,14.189018249511719,10.269372940063477
5.915,12.444801330566406,7.366853713989258
3.55,10.664057731628418,4.40355110168457
3.059,9.484986305236816,2.4414796829223633
3.395,9.697953224182129,2.7958736419677734
5.706,10.953386306762695,4.885017395019531
8.584,12.863572120666504,8.063722610473633
11.742,14.641489028930664,11.022321701049805
13.557,16.007558822631836,13.295574188232422
14.351,16.546581268310547,14.192550659179688
13.514,16.207942962646484,13.629030227661133
12.152,15.310791015625,12.13609504699707
9.318,14.051909446716309,10.041213989257812
5.893,12.473963737487793,7.415382385253906
3.667,10.70788288116455,4.476478576660156
2.884,9.57574462890625,2.592508316040039
3.031,9.671333312988281,2.751575469970703
4.517,10.798324584960938,4.626981735229492
8.293999999999999,12.51217269897461,7.478965759277344
10.941999999999998,14.412444114685059,10.641172409057617
13.085999999999999,15.862661361694336,13.054452896118164
14.155,16.57234764099121,14.235427856445312
13.511,16.267641067504883,13.728372573852539
11.895,15.358879089355469,12.216117858886719
8.511000000000001,14.198049545288086,10.284402847290039
5.66,12.491144180297852,7.443971633911133
3.681,10.636635780334473,4.357917785644531
2.492,9.51490592956543,2.4912681579589844
3.471,9.609662055969238,2.64894962310791
5.702000000000001,10.979330062866211,4.928190231323242
8.85,12.932271003723145,8.178043365478516
11.78,14.694772720336914,11.110990524291992
13.876,16.043983459472656,13.35618782043457
14.630999999999998,16.56475257873535,14.222789764404297
14.09,16.148637771606445,13.530340194702148
11.861999999999998,15.325185775756836,12.160049438476562
9.156,14.001626968383789,9.957538604736328
6.5440000000000005,12.318099975585938,7.156011581420898
3.749,10.814835548400879,4.654457092285156
2.705,9.633609771728516,2.688800811767578
3.4560000000000004,9.618791580200195,2.664142608642578
5.607,10.89278793334961,4.784175872802734
8.790999999999999,12.782992362976074,7.929632186889648
11.414,14.635979652404785,11.013153076171875
13.22,15.9295072555542,13.165689468383789
14.364,16.450286865234375,14.032308578491211
13.297,16.212867736816406,13.637224197387695
12.03,15.369340896606445,12.233526229858398
9.339,14.021808624267578,9.99112319946289
6.3500000000000005,12.424798965454102,7.333568572998047
3.74,10.80288314819336,4.6345672607421875
2.6790000000000003,9.641456604003906,2.7018585205078125
2.841,9.63469409942627,2.6906051635742188
5.474,10.669068336486816,4.411888122558594
8.455,12.65546989440918,7.717424392700195
11.199000000000002,14.475184440612793,10.745576858520508
13.487,15.811858177185059,12.969911575317383
14.114,16.504684448242188,14.122831344604492
13.833,16.236204147338867,13.676057815551758
12.247,15.424221992492676,12.324853897094727
9.586,14.18307113647461,10.259477615356445
6.2860000000000005,12.563958168029785,7.5651397705078125
4.6,10.819634437561035,4.662443161010742
2.9560000000000004,9.871471405029297,3.0846214294433594
3.652,9.707877159118652,2.812387466430664
5.367000000000001,10.875246047973633,4.754985809326172
8.934999999999997,12.623292922973633,7.663877487182617
11.77,14.468482971191406,10.734426498413086
13.582,15.967777252197266,13.229373931884766
14.742,16.568256378173828,14.228620529174805
14.189,16.251846313476562,13.70208740234375
12.321,15.389568328857422,12.267187118530273
9.55,14.163359642028809,10.226675033569336
6.684,12.492496490478516,7.446222305297852
4.016,10.899983406066895,4.796150207519531
3.785,9.676554679870605,2.760265350341797
4.021,9.929262161254883,3.1807899475097656
6.239,11.057912826538086,5.058958053588867
8.953,12.853446960449219,8.046873092651367
11.565,14.607450485229492,10.965679168701172
13.765,15.875139236450195,13.075216293334961
14.738,16.480867385864258,14.083198547363281
14.502,16.2164306640625,13.64315414428711
12.235999999999999,15.348310470581055,12.198530197143555
9.394,14.011046409606934,9.973213195800781
6.273,12.439979553222656,7.358829498291016
4.519,10.80117130279541,4.631719589233398
2.5580000000000003,9.879650115966797,3.0982322692871094
3.281,9.646547317504883,2.7103309631347656
4.873,10.763587951660156,4.569177627563477
8.465,12.556254386901855,7.55232048034668
11.347999999999999,14.469709396362305,10.736467361450195
13.245,15.965518951416016,13.225616455078125
14.545,16.51917266845703,14.146940231323242
13.796,16.234027862548828,13.67243766784668
12.039,15.454875946044922,12.375864028930664
9.232,14.280220031738281,10.421140670776367
5.961,12.539034843444824,7.5236663818359375
4.327,10.733556747436523,4.519203186035156
3.4450000000000003,9.676491737365723,2.760160446166992
3.814,9.849385261535645,3.0478687286376953
5.699,11.01059627532959,4.980218887329102
8.693,12.791570663452148,7.943906784057617
11.729,14.585311889648438,10.928838729858398
13.478,16.0014591217041,13.285423278808594
14.408,16.57012176513672,14.23172378540039
14.302,16.20201873779297,13.619171142578125
12.698,15.357126235961914,12.213201522827148
9.478,14.186027526855469,10.264396667480469
6.7650000000000015,12.559118270874023,7.557086944580078
3.8289999999999997,10.989847183227539,4.945690155029297
2.9410000000000003,9.696124076843262,2.7928295135498047
3.093,9.606339454650879,2.643421173095703
5.671,10.667906761169434,4.409955978393555
8.431999999999999,12.595264434814453,7.617237091064453
11.975999999999999,14.453638076782227,10.709722518920898
13.387,15.900581359863281,13.1175537109375
14.429,16.558568954467773,14.212499618530273
13.984000000000002,16.27358627319336,13.738265991210938
12.015,15.470229148864746,12.401412963867188
9.378,14.09602165222168,10.114620208740234
5.811,12.48953914642334,7.441301345825195
3.185,10.67129135131836,4.41558837890625
3.01,9.363638877868652,2.2395477294921875
2.7039999999999997,9.60151195526123,2.635387420654297
5.4510000000000005,10.721405982971191,4.498983383178711
8.633,12.700514793395996,7.792381286621094
11.425999999999998,14.592347145080566,10.940546035766602
13.569,15.96186637878418,13.219537734985352
13.973,16.605867385864258,14.291208267211914
14.059,16.28420066833496,13.755928039550781
11.98,15.359796524047852,12.217643737792969
9.338,14.09597396850586,10.114540100097656
5.968,12.52448844909668,7.499460220336914
3.785,10.714672088623047,4.4877777099609375
3.315,9.584939956665039,2.6078100204467773
3.991,9.804624557495117,2.9733829498291016
5.755,11.101198196411133,5.130989074707031
8.870999999999997,12.890201568603516,8.108036041259766
11.581,14.598917961120605,10.951480865478516
13.439,15.969797134399414,13.232734680175781
14.293,16.537227630615234,14.176986694335938
13.972,16.234580993652344,13.673357009887695
11.816999999999998,15.29725170135498,12.113565444946289
9.299,14.000980377197266,9.956462860107422
5.9190000000000005,12.465404510498047,7.4011383056640625
3.751,10.75151538848877,4.5490875244140625
3.139,9.599185943603516,2.6315174102783203
4.134,9.780679702758789,2.9335365295410156
5.245,11.162311553955078,5.232685089111328
8.594999999999999,12.816020011901855,7.984592437744141
11.525,14.524515151977539,10.827667236328125
13.927,15.914538383483887,13.140779495239258
14.89,16.572187423706055,14.235162734985352
13.896,16.352092742919922,13.868906021118164
12.447,15.382729530334473,12.255805969238281
9.59,14.12466812133789,10.162288665771484
6.056,12.574771881103516,7.583135604858398
4.489,10.806184768676758,4.64006233215332
3.454,9.747730255126953,2.8787059783935547
3.422,9.84186840057373,3.035360336303711
5.931,10.880764961242676,4.764169692993164
8.991999999999997,12.81248664855957,7.97871208190918
11.852,14.640239715576172,11.020242691040039
14.099,16.023157119750977,13.321531295776367
14.798,16.616111755371094,14.308256149291992
14.553,16.215499877929688,13.641605377197266
12.681,15.345660209655762,12.194120407104492
9.979,14.16557502746582,10.230361938476562
6.295,12.548805236816406,7.539924621582031
4.363,10.792683601379395,4.617593765258789
2.71,9.768295288085938,2.9129295349121094
3.627,9.578630447387695,2.597311019897461
5.792000000000002,10.792054176330566,4.616546630859375
8.689,12.711762428283691,7.811098098754883
11.28,14.475262641906738,10.745708465576172
13.447,15.868349075317383,13.06391716003418
14.612,16.525575637817383,14.157596588134766
14.135,16.285566329956055,13.758201599121094
12.402999999999999,15.441856384277344,12.354198455810547
9.76,14.190179824829102,10.271306991577148
