Ground truth,Model Predictions
65.989998,66.01329803466797
65.5,66.39642333984375
65.93,66.03240966796875
65.870003,66.38105010986328
68.220001,66.36116790771484
67.529999,68.3431396484375
67.720001,67.94710540771484
67.07,68.13220977783203
67.629997,67.62184143066406
67.75,68.0665283203125
68.120003,68.20924377441406
67.809998,68.55039978027344
68.519997,68.3387680053711
67.699997,68.93658447265625
67.300003,68.3110122680664
68.18,67.9345932006836
68.58000200000001,68.62840270996094
68.589996,69.01432800292969
68.300003,69.07592010498047
69.720001,68.85418701171875
69.349998,70.04006958007812
70.75,69.8335189819336
71.08000200000002,71.03926849365234
71.360001,71.43568420410156
71.760002,71.7590103149414
72.110001,72.16929626464844
72.260002,72.53775024414062
72.309998,72.73251342773438
73.18,72.82688903808594
72.980003,73.60926818847656
73.099998,73.52632141113281
72.849998,73.66291046142578
71.529999,73.4769515991211
72.25,72.35304260253906
71.849998,72.87196350097656
72.139999,72.5479736328125
72.08000200000002,72.77041625976562
73.66999799999998,72.72657775878906
74.519997,74.07963562011719
74.980003,74.91463470458984
74.43,75.41336059570312
73.620003,75.02613830566406
74.050003,74.33956146240234
74.550003,74.66563415527344
74.279999,75.11524963378906
73.989998,74.93763732910156
74.309998,74.69580078125
73.849998,74.95604705810547
73.68,74.5798568725586
73.400002,74.40542602539062
74.010002,74.13752746582031
74.449997,74.6253662109375
72.150002,75.03337097167969
71.989998,73.114501953125
72.300003,72.82233428955078
71.43,73.00724792480469
71.769997,72.2555160522461
71.559998,72.46300506591797
72.110001,72.26840209960938
72.5,72.70680236816406
72.410004,73.06086730957031
72.769997,73.01409149169922
72.25,73.3185043334961
72.599998,72.90786743164062
73.510002,73.18466186523438
73.550003,73.97911071777344
74.809998,74.09469604492188
73.82,75.20677185058594
73.510002,74.47621154785156
74.059998,74.19591522216797
74.07,74.64166259765625
75.139999,74.68894958496094
74.5,75.61920166015625
73.989998,75.16381072998047
73.949997,74.72645568847656
74.370003,74.6553955078125
74.75,75.00077819824219
74.449997,75.34649658203125
74.739998,75.12850952148438
74.260002,75.37312316894531
74.190002,74.98279571533203
73.980003,74.89891052246094
73.800003,74.70026397705078
74.050003,74.5245361328125
73.75,74.71620178222656
74.199997,74.46853637695312
74.720001,74.83161926269531
75.129997,75.29627227783203
75.25,75.6915283203125
74.139999,75.83988952636719
