Ground truth,Model Predictions,Linear Reg
816.1099849999998,372.03271484375,799.360595703125
828.719971,380.1800537109375,816.76318359375
829.049988,386.71405029296875,830.7196044921875
837.3099980000002,385.5416259765625,828.21533203125
836.73999,389.173095703125,835.9720458984375
834.030029,390.69964599609375,839.2327880859375
844.3599849999998,387.71435546875,832.856201171875
841.659973,391.51055908203125,840.96484375
839.429993,390.615478515625,839.052978515625
841.7100220000002,388.03753662109375,833.5465087890625
831.0,388.9750671386719,835.549072265625
834.090027,384.380859375,825.7359619140625
829.280029,384.0758056640625,825.0843505859375
822.960022,381.83880615234375,820.3062744140625
812.950012,378.8936767578125,814.0155029296875
817.650024,372.1606140136719,799.6337890625
817.6900019999998,376.4120178222656,808.7147216796875
810.320007,375.40765380859375,806.5694580078125
818.98999,372.3570556640625,800.053466796875
838.090027,376.8034973144531,809.5509033203125
835.179993,388.74127197265625,835.0496826171875
822.590027,387.2370300292969,831.836669921875
818.3599849999998,380.49993896484375,817.4464111328125
776.320007,379.2453918457031,814.7667236328125
789.820007,356.4548645019531,766.0867919921875
785.409973,360.121826171875,773.9193115234375
765.5599980000002,357.1325378417969,767.5341796875
767.030029,348.546630859375,749.1949462890625
755.049988,345.9574890136719,743.66455078125
784.929993,347.1950988769531,746.30810546875
787.75,360.2818298339844,774.260986328125
771.880005,362.4720153808594,778.939208984375
742.380005,357.86962890625,769.108642578125
739.01001,339.86395263671875,730.64892578125
719.070007,341.72845458984375,734.6314697265625
743.23999,326.0966796875,701.242431640625
746.48999,338.2740478515625,727.2529296875
756.400024,339.7918701171875,730.4949951171875
760.159973,349.73004150390625,751.72265625
780.0,350.5543518066406,753.4833984375
785.330017,366.6775817871094,787.9222412109375
780.119995,366.12432861328125,786.740478515625
780.369995,364.7091064453125,783.7176513671875
766.77002,362.9022521972656,779.858154296875
762.52002,356.3931884765625,765.9549560546875
750.570007,351.2542724609375,754.9783935546875
743.650024,343.55511474609375,738.533203125
740.340027,340.24884033203125,731.4710693359375
759.3599849999998,336.9312438964844,724.384765625
764.719971,349.03155517578125,750.230712890625
770.419983,351.88482666015625,756.3251953125
767.330017,356.9809265136719,767.21044921875
768.659973,355.96630859375,765.043212890625
760.119995,358.6990966796875,770.88037109375
774.340027,351.68408203125,755.896484375
768.820007,359.0799255371094,771.69384765625
761.0,354.74688720703125,762.4384765625
757.77002,351.4361572265625,755.366943359375
766.0,348.20062255859375,748.4559326171875
771.219971,354.9034118652344,762.7728271484375
770.599976,355.2041015625,763.4151611328125
766.340027,355.8683776855469,764.833984375
760.590027,354.0985107421875,761.0535888671875
771.400024,351.9136962890625,756.386962890625
772.130005,356.7832946777344,766.7882080078125
765.150024,356.7294006347656,766.673095703125
